X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE,CITY,PHONE,SEAT_CAP,RISK,RECORD_ID,FACILITY_NAME,CHAIN_NAME,CHAIN_ESTABLISHMENT,SITE_ADDRESS
-122.337903781227,47.7262336393962,4092,354094,0,350,Ingraham Athletics Booster Club,Ingraham Athletics Booster Club,1819 N 135TH ST,98133,Seattle,(206) 255-7340,Non-Profit Institution,I, , , , ," 
"
-122.33790500243,47.7262318879468,4093,354095,0,350,Ingraham High School Kitc,Ingraham High School Kitc,1819 N 135TH ST,98133,Seattle,,School Lunch Program,II, , , , ," 
"
-122.34575301686,47.7725650774598,4094,354096,0,350,Injera,Lideta Market,19824 AURORA AVE N,98133,Shoreline,(206) 227-9052,Seating 0-12,II, , , , ," 
"
-122.201007131088,47.3743762344708,4095,354097,0,350,Inn Between Tavern,Inn Between Tavern,25412 104TH AVE SE,98030,Kent,(253) 854-4453,Seating 13-50,III, , , , ," 
"
-122.370400909394,47.6274200092425,4096,354098,0,350,Interbay Cafe Llc,Interbay Cafe Llc,945 ELLIOTT AVE W #201,98119,Seattle,(425) 772-8247,Seating 13-50,III, , , , ," 
"
-122.377204522781,47.6412405544722,4097,354099,0,350,Interbay Golf Center,Interbay Golf Center,2501 15TH AVE W,98119,Seattle,(206) 285-2200,Seating 13-50,III, , , , ," 
"
-122.322485354934,47.6771585148768,4098,354100,0,350,Interim @ John Marshall School,John Marshall School,520 NE RAVENNA BL,98115,Seattle,,School Lunch Program,II, , , , ," 
"
-122.362138880339,47.5486213189985,4099,354101,0,350,Interim Kitchen @ Boren,Louisa Boren K-8 Stem,5950 DELRIDGE WAY SW,98106,Seattle,,School Lunch Program,II, , , , ," 
"
-122.124115608256,47.6293661892215,4100,354102,0,350,Interlake Hs Kitchen,Interlake High School,16245 NE 24TH ST,98008,Bellevue,,School Lunch Program,II, , , , ," 
"
-122.124117172311,47.6293640080368,4101,354103,0,350,Interlake Hs/Bernie'S,Interlake High School,16245 NE 24TH ST,98008,Bellevue,(425) 456-7200,Non-Profit Institution,II, , , , ," 
"
-122.191116340525,47.6638029040171,4102,354104,0,350,International Community School,International Community School,11133 NE 65TH ST,98033,Kirkland,(425) 936-2380,School Lunch Program,II, , , , ," 
"
-122.139650649437,47.6089132612457,4103,354105,0,350,International Deli,International Deli,15015 MAIN ST,98007,Bellevue,(425) 865-0439,Seating 0-12,III, , , , ," 
"
-122.132887092576,47.6221203667953,4104,354106,0,350,International Food Bazaar,International Food Bazaar,1313 156TH AVE NE #215,98007,Bellevue,(206) 579-5453,Seating 0-12,III, , , , ," 
"
-122.313028113056,47.3225607818873,4105,354107,0,350,International Teriyaki  Wok,International Teriyaki  Wok,1620 S 312TH ST #A,98003,Federal Way,(253) 632-0205,Seating 0-12,III, , , , ," 
"
-122.332461551174,47.5990833990372,4106,354108,0,350,Intrigue Chocolate Co,Intrigue Chocolate Co,157 S JACKSON ST,98104,Seattle,(206) 637-6449,Seating 0-12,I, , , , ," 
"
-122.312740931856,47.6618400188429,4107,354109,0,350,Iowh Llc Sugar + Spoon,Iowh Llc Sugar + Spoon,4518 UNIVERSITY WAY NE,98105,Seattle,(206) 948-7684,Seating 0-12,II, , , , ," 
"
-122.386235950631,47.581462598652,4108,354110,0,350,Irashai Restaurant,Irashai Restaurant,2352 CALIFORNIA AVE SW,98116,Seattle,(253) 778-9455,Seating 13-50,III, , , , ," 
"
-122.162483629938,47.7554164701686,4109,354111,0,350,Irene Thai Cuisine,Irene Thai Cuisine,17530 132ND AVE NE #F,98072,Woodinville,(206) 465-6135,Seating 51-150,III, , , , ," 
"
-121.786157712976,47.4948024294489,4110,354112,0,350,Iron Duck Public House,Iron Duck Public House,101 W NORTH BEND WAY,98045,North Bend,(425) 372-6868,Seating 51-150,III, , , , ," 
"
-122.114467702978,47.359058982967,4111,354113,0,350,"Iron Grill; The","Iron Grill; The",17017 SE 270TH PL 101,98042,Covington,(425) 761-6249,Seating 51-150,III, , , , ," 
"
-122.225306669316,47.3213672446451,4112,354114,0,350,Iron Horse Casino,Iron Horse Casino,333 15TH ST NE,98002,Auburn,(253) 740-3885,Seating 151-250,III, , , , ," 
"
-122.233320000061,47.3801599987332,4113,354115,0,350,Iron Pot,Iron Pot,222 1ST AVE S,98032,Kent,(253) 277-4905,Seating 13-50,III, , , , ," 
"
-122.325269684117,47.5976558430284,4114,354116,0,350,Iron Steak,Iron Steak,628 S WELLER ST,98104,Seattle,(206) 682-2828,Seating 51-150,III, , , , ," 
"
-122.332834653469,47.655427159887,4115,354117,0,350,Irwin'S,Irwin'S,2123 N 40TH ST,98103,Seattle,(206) 545-9159,Seating 13-50,III, , , , ," 
"
-122.205809001151,47.6742569988662,4116,354118,0,350,Isarn Thai Soul Kitchen,Isarn Thai Soul Kitchen,170 LAKE ST S,98033,Kirkland,(425) 698-8641,Seating 51-150,III, , , , ," 
"
-122.334360461935,47.4719698188152,4117,354119,0,350,Isb Investment,Isb Investment,14605 1ST AVE S,98168,Burien,,Seating 0-12,III, , , , ," 
"
-122.142074551924,47.7320018188072,4118,354120,0,350,Isenhower Cellars Llc,Isenhower Cellars Llc,14473 WOODINVILLE REDMOND RD NE,98072,Woodinville,(509) 301-7067,Seating 0-12,I, , , , ," 
"
-122.231274001414,47.3780169987944,4119,354121,0,350,Ishtar Greek Cuisine,Ishtar Greek Cuisine,421 CENTRAL AVE S,98032,Kent,(253) 941-8553,Seating 13-50,III, , , , ," 
"
-122.233886798088,47.5833451881099,4120,354122,0,350,Island'S Pho & Teriyaki,Island'S Pho & Teriyaki,3033 78TH AVE SE,98040,Mercer Island,(206) 687-0690,Seating 13-50,III, , , , ," 
"
-122.336553160975,47.6604745489979,4121,354123,0,350,Island Blends Acai (Kc601),Island Blends Acai (Kc601),4401 WALLINGFORD AVE N,98103,Seattle,(206) 753-8357,Mobile Food Unit,III, , , , ," 
"
-122.238534018025,47.5886514659584,4122,354124,0,350,Island Crust Cafe,Island Crust Cafe,7525 SE 24TH ST #100,98040,Mercer Island,(425) 591-9885,Seating 13-50,III, , , , ," 
"
-122.131688282392,47.6214720676603,4123,354125,0,350,Island Grill,Island Grill,15600 NE 8TH ST #PM1-,98008,Bellevue,(206) 913-1241,Seating 0-12,III, , , , ," 
"
-122.222705916705,47.553751498363,4124,354126,0,350,Island Park Elementary School,Island Park Elementary School,5437 ISLAND CREST WAY,98040,Mercer Island,,School Lunch Program,II, , , , ," 
"
-122.460867408334,47.4460872243789,4125,354127,0,350,Island Queen,Island Queen,17705 VASHON HWY SW,98070,Vashon Island,(415) 786-3630,Seating 51-150,III, , , , ," 
"
-122.285427849928,47.558111656325,4126,354128,0,350,Island Soul Restaurant,Island Soul Restaurant,4869 RAINIER AVE S,98118,Seattle,(206) 723-1539,Seating 13-50,III, , , , ," 
"
-122.237350000267,47.586519999134,4127,354129,0,350,Island Treats,Island Treats,7605 SE 27TH ST STE 106,98040,Mercer Island,(206) 778-7185,Bakery-no seating,II, , , , ," 
"
-122.228460001637,47.5370539989331,4128,354130,0,350,Islander Middle School,Islander Middle School,7447 84TH AVE SE,98040,Mercer Island,(206) 236-3330,School Lunch Program,II, , , , ," 
"
-122.061529830418,47.5465212671903,4129,354131,0,350,Issaquah Cafe,Issaquah Cafe,1580 NW GILMAN BL,98027,Issaquah,(425) 420-1081,Seating 51-150,III, , , , ," 
"
-122.036678948871,47.5377165117104,4130,354132,0,350,Issaquah Chevron,Issaquah Chevron,25 NW GILMAN BL,98027,Issaquah,(425) 463-7419,Seating 0-12,I, , , , ," 
"
-122.041224964708,47.5401110463297,4131,354133,0,350,Issaquah Coffee Company,Issaquah Coffee Company,317 NW GILMAN BL #47,98027,Issaquah,(425) 677-7118,Seating 13-50,I, , , , ," 
"
-122.028433328706,47.5230544287352,4132,354134,0,350,Issaquah High Cafeteria,Issaquah High School,700 2ND AVE SE,98027,Issaquah,(425) 837-5061,School Lunch Program,II, , , , ," 
"
-122.028433328706,47.5230544287352,4133,354135,0,350,Issaquah High School/ Deca,Issaquah High School,700 2ND AVE SE,98027,Issaquah,(425) 837-6105,Non-Profit Institution,III, , , , ," 
"
-122.065284198488,47.5468118990644,4134,354136,0,350,Issaquah Hilton Homewood Suites - Pantry,Issaquah Hilton Homewood Suites,1484 HYLA AVE NW,98027,Issaquah,(425) 771-1788,Seating 51-150,III, , , , ," 
"
-122.065284198488,47.5468118990644,4135,354137,0,350,Issaquah Hilton Homewood Suites - Suite Shop,Issaquah Hilton Homewood Suites,1484 HYLA AVE NW,98027,Issaquah,(425) 771-1788,Grocery Store-no seating,I, , , , ," 
"
-122.028433328706,47.5230544287352,4136,354138,0,350,Issaquah Hs/Stadium Concession,Issaquah High School,700 2ND AVE SE,98027,Issaquah,,Non-Profit Institution,I, , , , ," 
"
-122.029616979552,47.5243084886811,4137,354139,0,350,Issaquah Middle School,Issaquah Middle School,500 2ND AVE SE,98027,Issaquah,(425) 837-5060,School Lunch Program,II, , , , ," 
"
-122.053225218715,47.5441861462021,4138,354140,0,350,Issaquah Pho,Issaquah Pho,1025 NW GILMAN BL STE E5,98027,Issaquah,(425) 273-3994,Seating 13-50,III, , , , ," 
"
-122.123084205331,47.5009706464441,4139,354141,0,350,Issaquah Shell,Issaquah Shell,16300 SE RENTON ISSAQUAH RD,98059,Renton,,Seating 0-12,III, , , , ," 
"
-122.045374357188,47.5366290994756,4140,354142,0,350,Issaquah Valley Elementary,Issaquah Valley Elementary,555 NW HOLLY ST,98027,Issaquah,,School Lunch Program,II, , , , ," 
"
-121.839730000408,47.5340699991256,4141,354143,0,350,Issar Llc/Subway,Issar Llc/Subway,7329 BETTER WAY LOOP SE STE 125,98065,Snoqualmie,(425) 888-0037,Seating 13-50,III, , , , ," 
"
-122.376449607514,47.7694400860972,4142,354144,0,350,Issaya Thai Cuisine,Issaya Thai Cuisine,1441 NW RICHMOND BEACH RD,98177,Shoreline,(425) 247-5383,Seating 51-150,III, , , , ," 
"
-122.203968343147,47.6161200651755,4143,354145,0,350,Istanbul Cuisine,Istanbul Cuisine,575 BELLEVUE SQ #405,98004,Bellevue,(425) 505-7691,Seating 0-12,III, , , , ," 
"
-122.221109001169,47.443325999148,4144,354146,0,350,It'S Espresso On The Go @ 253-208-7973,It'S Espresso On The Go,19231 DES MOINES MEMORIAL DR,98148,Seatac,(253) 208-7973,Mobile Food Unit,I, , , , ," 
"
-122.314509245713,47.6643489291401,4145,354147,0,350,Itadakimasu,Itadakimasu,4743 BROOKLYN AVE NE,98105,Seattle,,Seating 13-50,III, , , , ," 
"
-122.325456378692,47.6093679891644,4146,354148,0,350,Italian Family Pizza,Italian Family Pizza,1028 MADISON ST,98104,Seattle,(206) 816-4266,Seating 51-150,III, , , , ," 
"
-122.003287230042,47.3075421394945,4147,354149,0,350,Italian Fresh Pizza Company,Italian Fresh Pizza Company,32621 3RD AVE,98010,Black Diamond,(425) 413-5001,Seating 0-12,III, , , , ," 
"
-122.130974877431,47.7629361319642,4148,354150,0,350,Italianissimo Ristorante,Italianissimo Ristorante,15608 NE WOODINVILLE-DUVALL PL,98072,Woodinville,,Seating 51-150,III, , , , ," 
"
-122.361062355264,47.6903550343428,4149,354151,0,350,Italio Pizza & Pasta,Italio Pizza & Pasta,305 NW 85TH ST,98117,Seattle,(206) 353-0403,Seating 0-12,III, , , , ," 
"
-122.095428391667,47.6624086891423,4150,354152,0,350,"Itiffin4U; Llc","Itiffin4U; Llc",18348 REDMOND WAY,98052,Redmond,(313) 585-0360,Caterer,III, , , , ," 
"
-122.316421427248,47.6751316832681,4151,354153,0,350,"Ito; Inc","Ito; Inc",1026 NE 64TH ST,98115,Seattle,,Seating 0-12,III, , , , ," 
"
-121.99093528993,47.2019044291656,4152,354154,0,350,Its Pho Real,Its Pho Real,1118 STEVENSON AVE,98022,Enumclaw,(206) 355-7373,Seating 13-50,III, , , , ," 
"
-122.325851512027,47.5993491886755,4153,354155,0,350,Itsumono,Itsumono,610 S JACKSON ST,98104,Seattle,(206) 286-1828,Seating 13-50,III, , , , ," 
"
-122.386555710066,47.5648035091437,4154,354156,0,350,Itto'S Tapas Restaurant,Itto'S Tapas Restaurant,4160 CALIFORNIA AVE SW,98116,Seattle,(206) 226-3184,Seating 13-50,III, , , , ," 
"
-122.339194883294,47.6040638933673,4155,354157,0,350,Ivar'S Acres Of Clams,Ivar'S Acres Of Clams,1001 ALASKAN WAY,98104,Seattle,(206) 587-6500,Seating > 250,III, , , , ," 
"
-122.339194883294,47.6040638933673,4156,354158,0,350,Ivar'S Fish Bar,Ivar'S Fish Bar,1001 ALASKAN WAY,98104,Seattle,,Seating 13-50,III,PR0003006,IVAR'S FISH BAR,IVARS,Y,"1001 ALASKAN WAY
"
-122.33439412562,47.4703242004782,4157,354159,0,350,Ivar'S Inc,Ivar'S Inc,125 SW 148TH ST STE D,98166,Burien,(206) 587-6500,Seating 51-150,III,PR0049153,IVAR'S INC,IVARS,Y,"125 SW 148TH ST STE D
"
-122.307062763702,47.3161105484199,4158,354160,0,350,Ivar'S Inc.,Ivar'S Inc.,2004 S 320TH ST,98003,Federal Way,(206) 587-6500,Seating 51-150,III,PR0004608,IVAR'S INC.,IVARS,Y,"2004 S 320TH ST
"
-122.324047225809,47.653621578773,4159,354161,0,350,Ivar'S Salmon House Fish Bar,Ivar'S Salmon House Fish Bar,401 NE NORTHLAKE WAY,98105,Seattle,(206) 587-6500,Seating > 250,III, , , , ," 
"
-122.206082840429,47.6606104798425,4160,354162,0,350,Ivar'S Seafood Bar,Ivar'S Seafood Bar,5910 LAKE WASHINGTON BL NE,98033,Kirkland,(206) 587-6500,Seating 13-50,III,PR0077376,IVAR'S SEAFOOD BAR,IVARS,Y,"2600 SOUTHCENTER MALL FC-12
"
-122.344244239818,47.7264644271997,4161,354163,0,350,Ivar'S Seafood Bar #26,Ivar'S Seafood Bar #26,13448 AURORA AVE N,98133,Seattle,(206) 587-6500,Seating 13-50,III,PR0001483,IVAR'S SEAFOOD BAR #26,IVARS,Y,"13448 AURORA AV N
"
-122.202972674986,47.3744795079203,4162,354164,0,350,Ivar'S Seafood Bar #33,Ivar'S Seafood Bar #33,25405 104TH AVE SE,98030,Kent,(206) 587-6500,Seating 51-150,III,PR0005502,IVAR'S SEAFOOD BAR #33,IVARS,Y,"25405 104TH AV SE
"
-122.199738997279,47.5036830323616,4163,354165,0,350,Ivar'S Seafood Bar #34,Ivar'S Seafood Bar #34,1201 LAKE WASHINGTON BL,98056,Renton,(206) 587-6500,Seating 51-150,III,PR0043235,IVAR'S SEAFOOD BAR #34,IVARS,Y,"1201 LAKE WASHINGTON BL
"
-122.040059998808,47.54749999931,4164,354166,0,350,Ivar'S Seafood Bar #60,Ivar'S Seafood Bar #60,6150 E LAKE SAMMAMISH PKWY STE G,98029,Issaquah,(206) 587-6500,Seating 51-150,III, , , , ," 
"
-122.331593133431,47.5954381389162,4165,354167,0,350,Ivars 1F17 (133),Levy Restaurants @ Lumen Field,800 OCCIDENTAL AVE S,98134,Seattle,(206) 808-8302,Seating 0-12,III, , , , ," 
"
-121.913804270424,47.6482952749279,4166,354168,0,350,Ixtapa Mexican,Ixtapa Mexican,4522 TOLT AVE,98014,Carnation,,Seating 51-150,III, , , , ," 
"
-122.041362310479,47.6944349294651,4167,354169,0,350,Ixtapa Mexican Restaurant,Ixtapa Mexican Restaurant,22350 NE MARKET PLACE DR,98053,Redmond,(425) 868-8283,Seating 151-250,III, , , , ," 
"
-121.986246040325,47.7390752590279,4168,354170,0,350,Ixtapa Restaurant,Ixtapa Restaurant,15329 BROWN AVE NE,98019,Duvall,,Seating 151-250,III, , , , ," 
"
-122.246280001138,47.2961499993941,4169,354171,0,350,Iyara Thai Cuisine,Iyara Thai Cuisine,1118 OUTLET COLLECTION WAY SW STE #105,98001,Auburn,(253) 204-4509,Seating 13-50,III, , , , ," 
"
-122.203529998663,47.497659998767,4170,354172,0,350,Izakaya Kaiten Sushi & Yakitori Bar,Izakaya Kaiten Sushi & Yakitori Bar,829 N 10TH ST STE G,98057,Renton,(425) 999-1724,Seating 51-150,III, , , , ," 
"
-122.187905111372,47.7124406291933,4171,354173,0,350,Izumi,Izumi,12539 116TH AVE NE,98034,Kirkland,(425) 821-1959,Seating 51-150,III, , , , ," 
"
-122.326442398504,47.61592385244,4172,354174,0,350,J'S Quick Stop,J'S Quick Stop,1618 BELLEVUE AVE #3,98122,Seattle,(206) 313-1949,Grocery Store-no seating,I, , , , ," 
"
-122.227187400801,47.3072766688617,4173,354175,0,350,J'S Teriyaki,J'S Teriyaki,202 E MAIN ST #6B,98002,Auburn,(253) 333-8221,Seating 0-12,III, , , , ," 
"
-122.228668144761,47.3662240074986,4174,354176,0,350,J  K Catering @ Route 253-886-2282,J K Catering,1510 S CENTRAL AVE #H,98032,Kent,(253) 859-5177,Mobile Food Unit,III, , , , ," 
"
-122.14914340073,47.7622689486197,4175,354177,0,350,J & J Bbq Company - Kc612,J & J Bbq Company - Kc612,18580 142ND AVE NE,98072,Woodinville,(425) 891-0604,Mobile Food Unit,III, , , , ," 
"
-122.160866869581,47.7557114690267,4176,354178,0,350,J Bro'S Gluten Free Market,J Bro'S Gluten Free Market,13342 NE 175TH ST,98072,Woodinville,(425) 892-8677,Grocery Store-no seating,I, , , , ," 
"
-122.208055341032,47.5759281592255,4177,354179,0,350,J Cafe,J Cafe,3801 E MERCER WAY,98040,Mercer Island,(206) 232-7115,Limited Food Services,, , , , ," 
"
-122.295571963604,47.3876467076055,4178,354180,0,350,J J'S Bar & Grill,J J'S Bar & Grill,23826 PACIFIC HWY S,98032,Kent,(253) 653-5239,Seating 51-150,III, , , , ," 
"
-122.123357074254,47.6818351401289,4179,354181,0,350,J J Mahoney'S Irish Pub,J J Mahoney'S Irish Pub,8932 161ST AVE NE,98052,Redmond,,Seating 51-150,III, , , , ," 
"
-122.130082203625,47.6758114096809,4180,354182,0,350,J Michael'S Pub & Eatery,J Michael'S Pub & Eatery,15770 REDMOND WAY,98052,Redmond,(425) 883-6065,Seating 51-150,III, , , , ," 
"
-122.14179799918,47.7339999995055,4181,354183,0,350,J. Bookwalter Tasting Studio - Tasting Room/Variance,J. Bookwalter Tasting Studio,14810 NE 145TH ST BLDG B,98072,Woodinville,(425) 488-1983,Limited Food Services,, , , , ," 
"
-122.182573001963,47.6131209986101,4182,354184,0,350,J. Sweets,J. Sweets,699 120TH AVE NE A,98005,Bellevue,(310) 484-6268,Seating 0-12,I, , , , ," 
"
-122.322313856595,47.5682507151366,4183,354185,0,350,Jack'S Bbq,Jack'S Bbq,3924 AIRPORT WAY S,98108,Seattle,(206) 349-4554,Seating 51-150,III, , , , ," 
"
-122.259449687328,47.2803355651044,4184,354186,0,350,Jack'S Bbq Algona,Jack'S Bbq Algona,35731 W VALLEY HWY S,98001,Auburn,(253) 249-7728,Seating 51-150,III, , , , ," 
"
-122.325230111828,47.4053492289147,4185,354187,0,350,Jack'S Country Restaurant,Jack'S Country Restaurant,21919 MARINE VIEW DR S,98198,Seattle,(253) 946-4776,Seating 51-150,III, , , , ," 
"
-122.341187301936,47.6091852918878,4186,354188,0,350,Jack'S Fish Spot,Jack'S Fish Spot,1514 PIKE PL SITE 2,98101,Seattle,(206) 467-0514,Meat/Sea Food,III, , , , ," 
"
-122.327809881736,47.5455236286681,4187,354189,0,350,Jack + Adeline Hearth Llc,Jack + Adeline Hearth Llc,515 S MICHIGAN ST,98108,Seattle,(206) 264-7900,Caterer,III, , , , ," 
"
-122.050042968828,47.5446958403343,4188,354190,0,350,Jack In The Box,Jack In The Box #8303,740 NW GILMAN BL,98027,Issaquah,(818) 518-0676,Seating 51-150,III,PR0008685,JACK IN THE BOX #8303,JACK IN THE BOX,Y,"740 NW GILMAN BL
"
-122.370125955478,47.6631552000549,4189,354191,0,350,Jack In The Box  #8324,Jack In The Box  #8324,999 NW LEARY WAY,98107,Seattle,(818) 518-0676,Seating 13-50,III,PR0066902,JACK IN THE BOX  #8324,JACK IN THE BOX,Y,"999 NW LEARY WAY
"
-122.15473435569,47.4888861347748,4190,354192,0,350,Jack In The Box #8306,Jack In The Box #8306,4810 NE 4TH ST,98059,Renton,(818) 518-0676,Seating 51-150,III,PR0054476,JACK IN THE BOX #8306,JACK IN THE BOX,Y,"4810 NE 4TH ST
"
-122.123170934575,47.6799540497772,4191,354193,0,350,Jack In The Box #8346,Jack In The Box #8346,16280 NE 87TH ST,98052,Redmond,(619) 600-5601,Seating 51-150,III,PR0068756,JACK IN THE BOX #8346,JACK IN THE BOX,Y,"16280 NE 87TH ST
"
-122.345615427953,47.7200365331743,4192,354194,0,350,Jack In The Box #8350,Jack In The Box #8350,12515 AURORA AVE N,98133,Seattle,(425) 285-9106,Seating 13-50,III,PR0068934,JACK IN THE BOX #8350,JACK IN THE BOX,Y,"12505 AURORA AV N
"
-122.284744407245,47.4744951479018,4193,354195,0,350,Jack In The Box #8365,Jack In The Box #8365,3742 S 144TH ST,98168,Tukwila,(425) 285-9106,Seating 51-150,III,PR0070106,JACK IN THE BOX #8365,JACK IN THE BOX,Y,"3742 S 144TH ST
"
-122.227690669091,47.3022957317425,4194,354196,0,350,Jack In The Box #8366,Jack In The Box #8366,524 A ST SE,98002,Auburn,(619) 600-5601,Seating 51-150,III,PR0071964,JACK IN THE BOX #8366,JACK IN THE BOX,Y,"524 A ST SE
"
-122.13559135565,47.5817088998347,4195,354197,0,350,Jack In The Box #8367,Jack In The Box #8367,3179 156TH AVE SE,98007,Bellevue,(619) 600-5601,Seating 51-150,III,PR0072008,JACK IN THE BOX #8367,JACK IN THE BOX,Y,"3179 156TH AV SE
"
-122.3334990909,47.4759551357781,4196,354198,0,350,Jack In The Box #8405,Jack In The Box #8405,14206 1ST AVE S,98168,Seattle,(858) 571-2561,Seating 13-50,III,PR0008750,JACK IN THE BOX #8405,JACK IN THE BOX,Y,"14206 1ST AV S
"
-122.269611022958,47.5216423969356,4197,354199,0,350,Jack In The Box #8406,Jack In The Box #8406,9102 RAINIER AVE S,98118,Seattle,(619) 600-5601,Seating 0-12,III,PR0069875,JACK IN THE BOX #8406,JACK IN THE BOX,Y,"9102 RAINIER AV S
"
-122.349570847906,47.4881972559736,4198,354200,0,350,Jack In The Box #8407,Jack In The Box #8407,1127 SW 128TH ST,98146,Seattle,(858) 571-2561,Seating 13-50,III,PR0008751,JACK IN THE BOX #8407,JACK IN THE BOX,Y,"1127 SW 128TH ST
"
-122.215975594029,47.4769870023967,4199,354201,0,350,Jack In The Box #8409,Jack In The Box #8409,479 RAINIER AVE S,98057,Renton,(818) 518-0676,Seating 51-150,III,PR0008758,JACK IN THE BOX #8409,JACK IN THE BOX,Y,"479 RAINIER AVE S
"
-122.346325319969,47.7609836900055,4200,354202,0,350,Jack In The Box #8410,Jack In The Box #8410,18213 AURORA AVE N,98133,Shoreline,(858) 571-2561,Seating 13-50,III,PR0001491,JACK IN THE BOX #8410,JACK IN THE BOX,Y,"18213 AURORA AV N
"
-122.313355140758,47.6647593363231,4201,354203,0,350,Jack In The Box #8412,Jack In The Box #8412,4749 UNIVERSITY WAY NE,98105,Seattle,(425) 285-9106,Seating 13-50,III,PR0001492,JACK IN THE BOX #8412,JACK IN THE BOX,Y,"4749 UNIVERSITY WAY NE
"
-122.180271382986,47.499991003175,4202,354204,0,350,Jack In The Box #8413,Jack In The Box #8413,2813 SUNSET BL NE,98056,Renton,(818) 518-0676,Seating 13-50,III,PR0008761,JACK IN THE BOX #8413,JACK IN THE BOX,Y,"2813 SUNSET BLVD NE
"
-122.142656173524,47.6269968720521,4203,354205,0,350,Jack In The Box #8422,Jack In The Box #8422,1900 148TH AVE NE,98007,Bellevue,(858) 571-2561,Seating 51-150,III,PR0006425,JACK IN THE BOX #8422,JACK IN THE BOX,Y,"1900 148TH AV NE
"
-122.344122108336,47.6908461146812,4204,354206,0,350,Jack In The Box #8425,Jack In The Box #8425,8502 AURORA AVE N,98103,Seattle,(619) 600-5604,Seating 13-50,III,PR0001493,JACK IN THE BOX #8425,JACK IN THE BOX,Y,"8502 AURORA AV N
"
-122.261642658585,47.7586776166654,4205,354207,0,350,Jack In The Box #8426,Jack In The Box #8426,6100 NE BOTHELL WAY,98028,Kenmore,(425) 285-9106,Seating 13-50,III,PR0006424,JACK IN THE BOX #8426,JACK IN THE BOX,Y,"6100 NE BOTHELL WAY
"
-122.225026154704,47.3206137048916,4206,354208,0,350,Jack In The Box #8427,Jack In The Box #8427,340 15TH ST NE,98002,Auburn,(858) 571-2561,Seating 13-50,III,PR0008937,JACK IN THE BOX #8427,JACK IN THE BOX,Y,"340 15TH ST NE
"
-122.296182168561,47.4349590944105,4207,354209,0,350,Jack In The Box #8428,Jack In The Box #8428,2840 S 188TH ST,98188,Seattle,(858) 571-2561,Seating 51-150,III,PR0008753,JACK IN THE BOX #8428,JACK IN THE BOX,Y,"2840 S 188TH ST
"
-122.202701194653,47.3878566808458,4208,354210,0,350,Jack In The Box #8429,Jack In The Box #8429,23911 104TH AVE SE,98031,Kent,(818) 518-0676,Seating 51-150,III,PR0008759,JACK IN THE BOX #8429,JACK IN THE BOX,Y,"23911 104TH AVE SE
"
-122.243199917754,47.4565413720505,4209,354211,0,350,Jack In The Box #8443,Jack In The Box #8443,16400 W VALLEY HWY,98188,Seattle,(858) 571-2561,Seating 13-50,III,PR0016976,JACK IN THE BOX #8443,JACK IN THE BOX,Y,"16400 W VALLEY HWY
"
-122.175422226926,47.7036772484445,4210,354212,0,350,Jack In The Box #8448,Jack In The Box #8448,12409 NE 116TH ST,98033,Kirkland,(858) 571-2561,Seating 51-150,III,PR0017400,JACK IN THE BOX #8448,JACK IN THE BOX,Y,"12409 NE 116TH ST
"
-122.329473401088,47.5857012513219,4211,354213,0,350,Jack In The Box #8467,Jack In The Box #8467,1907 4TH AVE S,98134,Seattle,(206) 628-9028,Seating 51-150,III,PR0029349,JACK IN THE BOX #8467,JACK IN THE BOX,Y,"1907 4TH AV S
"
-122.324827422717,47.3983223647144,4212,354214,0,350,Jack In The Box #8472,Jack In The Box #8472,22633 MARINE VIEW DR S,98198,Des Moines,(425) 285-9106,Seating 51-150,III,PR0029564,JACK IN THE BOX #8472,JACK IN THE BOX,Y,"22633 MARINE VIEW DR S
"
-122.196577981702,47.4161299891614,4213,354215,0,350,Jack In The Box #8474,Jack In The Box #8474,20746 108TH AVE SE,98031,Kent,(818) 518-0676,Seating 51-150,III,PR0029861,JACK IN THE BOX #8474,JACK IN THE BOX,Y,"20746 108TH AVE SE
"
-122.385634504509,47.5809994051205,4214,354216,0,350,Jack In The Box #8476,Jack In The Box #8476,4203 SW ADMIRAL WAY,98116,Seattle,(425) 285-9106,Seating 13-50,III,PR0002930,JACK IN THE BOX #8476,JACK IN THE BOX,Y,"4203 SW ADMIRAL WAY
"
-122.309730732032,47.3582522987177,4215,354217,0,350,Jack In The Box #8478,Jack In The Box #8478,1810 S 272ND ST,98198,Des Moines,(858) 571-2561,Seating 51-150,III,PR0030410,JACK IN THE BOX #8478,JACK IN THE BOX,Y,"1810 S 272ND ST
"
-122.272237437119,47.4853670163331,4216,354218,0,350,Jack In The Box #8481,Jack In The Box #8481,13050 INTERURBAN AVE S,98168,Seattle,(206) 242-3525,Seating 13-50,III,PR0031430,JACK IN THE BOX #8481,JACK IN THE BOX,Y,"13050 INTERURBAN AV S
"
-122.165880791042,47.7536300849552,4217,354219,0,350,Jack In The Box #8489,Jack In The Box #8489,17445 131ST AVE NE,98072,Woodinville,(818) 518-0676,Seating 51-150,III,PR0042742,JACK IN THE BOX #8489,JACK IN THE BOX,Y,"17445 131ST AVE NE
"
