X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE
-122.291270280679,47.4511536554232,2451,10000831,,800,Beautiful Savior Lutheran Church,Beautiful Savior Lutheran Church,16919 33RD AVE S,98188
-122.311544381726,47.6971271173829,2452,10000845,,800,Iglesia Cristiana de Las Américas,Iglesia Cristiana de Las Américas,9412 15TH AVE NE,98115
-122.319469829135,47.690626803246,2453,10000846,334382,800,St. Catherine of Siena Catholic Church,St. Catherine of Siena Catholic Church,814 NE 85TH ST,98115
-122.361442343782,47.5187246571289,2454,10000850,,800,Jehovah's Witness Kingdom Hall,Jehovah's Witness Kingdom Hall,2121 SW CAMBRIDGE ST,98106
-122.260008202763,47.4958544530457,2455,10000859,,800,Garden of Gethsemane Church of God In Christ,Garden of Gethsemane Church of God,11925 BEACON AVE S,98178
-122.293476878892,47.5959629256756,2456,10000860,,800,Grace United Methodist Church,Grace United Methodist Church,720 30TH AVE S,98144
-122.307740413797,47.6216689618012,2457,10000866,,800,Jehovah's Witness Kingdom Hall,Jehovah's Witness Kingdom Hall,333 19TH AVE E,98112
-122.286602381875,47.288205542976,2458,10000874,,800,Lakeland Bible Church,Bible Church,34860 37TH AVE S,98001
-122.268933650326,47.7729849976551,2459,10000875,,800,Hope Romanian Church,Hope Romanian Church,19814 55TH AVE NE,98028
-122.308895584941,47.7563532659758,2460,10000879,,800,Self-Realization Fellowship Seattle,Self-Realization Fellowship,1825 NE SERPENTINE PL,98155
-122.344415524897,47.6542902044588,2461,10000882,,800,Nalanda West,Nalanda West,3902 WOODLAND PARK AVE N,98103
-122.207984232132,47.6790068412345,2462,10000890,,800,Kirkland Congregational Church,Congregational Church,106 5TH AVE,98033
-122.299500304123,47.7196773360911,2463,10000895,,800,Lamb of God Lutheran Church,Lamb of God Lutheran Church,12509 27TH AVE NE,98125
-122.302548605933,47.596051462257,2464,10000910,,800,Shiloh Missionary Baptist Church,Shiloh Missionary Baptist Church,713 23RD AVE S,98144
-122.247239776722,47.4396665874476,2465,10000913,,800,Vietnamese Church of the Martyrs,Vietnamese Church of the Martyrs,6841 S 180TH ST,98188
-122.359989722321,47.5474041978426,2466,6007191,0000000,600,Puget Ridge Playground,Puget Ridge Playground,21st SW and Croft Pl SW,98106
-122.282079052971,47.5383769251263,2467,10001344,485239,695,Phnom Penh Market,Phnom Penh Market,7123 MARTIN LUTHER KING JR WAY S,98118
-122.152560537538,47.447593417871,2468,10001345,12164,695,Safeway,Safeway,17230 140TH AVE SE,98058
-122.018356024402,47.360340271866,2469,10001346,672411,695,Safeway,Safeway,26916 MAPLE VALLEY BLACK DIAMOND RD SE,98038
-122.214113785827,47.3084525816364,2470,10001347,895380,695,Auburn's Main Street Market,Auburn's Main Street Market,1119 E MAIN ST,98002
-122.127850321817,47.6174440092454,2471,10001348,97352,695,Armenia Gastronom,Armenia Gastronom,15920 NE 8TH ST,98008
-122.29778693863,47.4073846183728,2472,10001604,758056,695,Madina Halal Market,Madina Halal Market,21630 PACIFIC HWY S,98198
-122.177136180471,47.7061924629907,2473,10001605,36305,695,Sahand,Sahand,12047 124TH AVE NE,98034
-122.17335725806,47.3232171556767,2474,10001606,981570,695,DHOTSONS,DHOTSONS,12722 SE 312TH ST,98092
-122.331770074096,47.5949088333102,2475,2772,0000000,240,Lumen Field,Lumen Field,800 Occidental Ave S,98104
-122.257890877646,47.7571100406392,2476,1668,150168,510,Kenmore Air Harbor Inc,Kenmore Air Harbor Inc,6321 NE 175th,98028
-122.149231395202,47.444399210767,2477,2683,606570,330,Valley Medical Fairwood Primary Care,Valley Medical Fairwood Primary Care,14410 SE Petrovisky Rd,98058
-122.327331061897,47.581797374853,2478,2461,945417,510,SODO Link Light Rail Station,SODO LLR Station,500 S Lander St,98134
-122.415374017772,47.6601475608168,2479,1985,415315,450,Fort Lawton Military Reservation,Fort Lawton Military Reservation,Magnolia Blvd W & W Emerson St,98199
-122.333396121571,47.6071532641149,2480,2341,834112,360,W Hotel,W Hotel,1112 4th Ave,98101
-122.330297854538,47.6032335044266,2481,405,0000000,600,Borden Playfield,Borden Playfield,James St & 4th Ave,98104
-122.329948830679,47.7401335279661,2482,1158,0000000,600,Twin Ponds Park,Twin Ponds Park,N 155th St & Corliss Ave N,98133
-122.196720030735,47.7051625986715,2483,6007277,35260,600,McAuliffe Park,McAuliffe Park,10824 NE 116th St,98034
-122.316257193139,47.6609380837963,2484,1883,334245,60,University District Bldg,University District Bldg,1107 NE 45th St,98105
-122.200109243529,47.6768872449938,2485,2266,36874,530,Kirkland QFC,Kirkland QFC,211 Park Place Center,98033
-122.305243313266,47.4060452153324,2486,6005309,0000000,600,Steven J. Underwood Memorial Park,Steven J. Underwood Memorial Park,21800 20th Ave S,98198
-122.291354867775,47.640325733396,2487,934,427668,300,Broadmoor Golf Course,Broadmoor GC,2340 Broadmoor Dr E,98112
-121.96086087387,47.1943720158577,2488,2003,395284,270,King County Fairgrounds,King County Fairgrounds,SE 456th St & 284th Ave SE,98022
-122.302364657415,47.6404224738958,2489,942,893436,390,Montlake Library,Montlake Lib,2401 24th Ave E,98112
-122.342211488231,47.7048285769787,2490,1505,260184,330,Blood Bank-Northend,Blood Bank - Northend,10357 Stone Ave N,98133
-122.223385291554,47.3764130477912,2491,382,0000000,600,Kiwanis Park Crest Ave,Kiwanis Park Crest Ave,Chicago St & Crest Ave,98030
-122.14680210415,47.344919267982,2492,6007302,0000000,600,Service Club Community Park,Service Club Community Park,14420 SE 288th St,98042
-122.031240489127,47.7270310662311,2493,6004286,0000000,600,Kathryn Taylor Equestrian Park,Kathryn Taylor Equestrian Park,232nd Ave NE and NE 140th St,98077
-122.319298781324,47.6644566492344,2494,877,0000000,600,University Playground,University Playground,NE 50th St & 9th Ave NE,98105
-122.370500486605,47.625022703261,2495,1043,0000000,600,Elliott Bay Park,Elliott Bay Park,Alaskan Way W,98119
-121.866538848303,47.5321557604031,2496,6005172,0000000,600,Dogwood Park,Dogwood Park,7628 Dogwood Ln SE,98065
-121.90788511076,47.6460727036617,2497,6002379,0000000,600,Loutsis Park,Loutsis Park,39000 Park St,00000
-122.454278470409,47.3441962120373,2498,6005102,0000000,600,Piner Point Natural Area,Piner Point Natural Area,SW 288th St and 94th Ave SW,98070
-122.28021397066,47.5717447196003,2499,1188,0000000,600,Stan Sayres Memorial Park,Stan Sayres Memorial Park,46th Ave S & Lake Washington Blvd S,98118
-122.255200200766,47.4077865626242,2500,1483,615641,62,Animal Control-Kent,Animal Control - Kent,21615 64th Ave S,98032
-122.335192771289,47.6152388388812,2501,2105,840200,530,Watermark Credit Union,Watermark Credit Union,800 Stewart St,98191
-122.360296486833,47.3020269078231,2502,660023,708590,66,Station 63,63,33414 21st Ave SW,98023
-122.02224593652,47.364434554712,2503,660029,672899,66,Station 80,80,23775 SE 264th St,98038
-122.417988498752,47.6679465652136,2504,4800019,427479,480,Day Break Arts Center,Day Break,3801 West Government Way,98199
-121.921346261615,47.6944876031624,2505,660084,191,66,Station 69,69,10801 313th Ave NE,98014
-121.976634679101,47.5784400118738,2506,6002675,0000000,600,Duthie Hill Park,Duthie Hill Park,26700 SE Issaquah Fall City Rd,98027
-122.345632376627,47.709454113255,2507,1159,276736,120,Washelli Cemetery,Washelli Cemetery,11111 Aurora Ave N,98133
-122.123974322504,47.6778334971673,2508,2437,359109,64,Redmond Post Office,Redmond Post Office,16135 NE 85th St,98052
-122.125851527021,47.5600816530163,2509,6005009,0000000,600,Collingwood Open Space,Collingwood Open Space,7031 148 Ave NE,00000
-122.335506087172,47.6046176963384,2510,1537,832871,64,Coast Guard 13th District,Coast Guard 13th District,915 2nd Ave,98174
-122.21839601901,47.2991023260967,2511,2026,783131,480,White River Valley Historical Society,White River Valley Hist. Soc.,9th St SE & 8th St SE,98002
-122.359222960376,47.6362879818764,2512,2730,415508,600,Queen Anne Community Center,Queen Anne Community Center,1901 1st Ave W,98119
-122.104369300661,47.3853121075544,2513,6005320,0000000,600,180th / 240th Park,180th / 240th Park,180th Ave SE and SE 240th St,98042
-122.168285094303,47.5320805003927,2514,1972,0000000,120,Newcastle Cemetery,Newcastle Cemetery,129th Ave SE & SE 79th St,98056
-122.269078686424,47.3292128777417,2515,10000567,,800,Slavic Baptist Church,Slavic Baptist Church,5220 S 305TH ST,98001
-122.239209158922,47.4900034694902,2516,10000571,,800,New Birth Ministries,New Birth Ministries,12643 RENTON AVE S,98178
-122.122544227222,47.2497694769896,2517,10000577,806917,800,Muckleshoot Indian Shaker Church,Shaker Church,16407 SE 392ND ST,98092
-122.387172687776,47.5649420033441,2518,10000578,,800,The Junction Church,The Junction Church,4157 CALIFORNIA AVE SW,98116
-122.100719426211,47.7626849255723,2519,10000581,,800,St. Teresa of Calcutta Catholic Church,St. Teresa of Calcutta Catholic Church,17856 NE WOODINVILLE DUVALL RD,98072
-122.360539694456,47.7658889735549,2520,10000582,,800,Calvin United Presbyterian Church,Calvin United Presbyterian Church,18826 3RD AVE NW,98177
-122.367918225332,47.5102785042506,2521,10000584,,800,Ethiopian Orthodox Tewahedo Church,Ethiopian Orthodox Tewahedo Church,2646 SW 104TH ST,98146
-122.358817196897,47.5169588451647,2522,10000585,,800,Holy Family Roman Catholic Church,Holy Family Roman Catholic Church,1815 SW ROXBURY ST,98106
-121.973762910035,47.4224613885542,2523,10000586,,800,Hobart Community Church,Community Church,27524 SE 200TH ST,98038
-122.11482475644,47.2448112852532,2524,10000587,,800,Muckleshoot Pentecostal Church,Pentecostal Church,39731 AUBURN ENUMCLAW RD SE,98092
-122.240332947204,47.7574026551623,2525,10000588,,800,Kenmore Community Church,Community Church,7504 NE BOTHELL WAY,98028
-122.234097087379,47.7667455700694,2526,10000589,,800,City Hill Northshore Church,City Hill Northshore Church,7915 NE 192ND ST,98028
-122.193581727231,47.4527848491636,2527,10000591,,800,Cross & Crown Lutheran Church,Cross & Crown Church,10940 SE 168TH ST,98055
-122.188442404328,47.4551124994375,2528,10000592,,800,Cedar Ridge Church,Cedar Ridge Church,11411 SE 164TH ST,98055
-122.223130598278,47.2819560492143,2529,10000595,,800,Auburn City Seventh-day Adventist Church,Seventh-day Adventist Church,402 29TH ST SE,98002
-122.287338925804,47.4700921740643,2530,10000596,,800,Church by the Side of the Road,Church by the Side of the Road,3455 S 148TH ST,98168
-122.301521763317,47.6029151784217,2531,10000598,,800,People's Institutional Baptist Church,People's Institutional Baptist Church,159 24TH AVE,98122
-122.302037003176,47.6033447555757,2532,10000599,,800,Curry Temple CME Church,Curry Temple CME Church,172 23RD AVE,98122
-122.212935146248,47.4800096073434,2533,10000600,,800,Faith Temple Community Church,Faith Temple Community Church,300 S 3RD ST,98057
-122.205761485509,47.4829575372443,2534,10000602,,800,St. Luke's Episcopal Church,St. Luke's Episcopal Church,99 WELLS AVE S,98057
-122.358155678915,47.5190037798855,2535,10000604,,800,Masjid Al-Furqan,Masjid Al-Furqan,9401 18TH AVE SW,98106
-122.319484129831,47.302212627177,2536,10000606,,800,Seattle Hansarang Church,Hansarang Church,33506 10TH PL S,98003
-122.142001386873,47.6890036260731,2537,10000608,,800,Overlake Christian Church,Christian Church,9900 WILLOWS RD NE,98052
-122.05982602489,47.3574182002744,2538,10001019,,800,Hope Fellowship,Hope Fellowship,21115 SE 272ND ST,98038
-122.3136942119,47.3570567049358,2539,10001020,,800,Jehovah's Witness Kingdom Hall,Jehovah's Witness Kingdom Hall,27233 16TH AVE S,98198
-122.325356045431,47.2658204716364,2540,10001021,,800,Church of the Renaissance,Church of the Renaissance,37515 8TH AVE S,98003
-122.343056316183,47.4692414681329,2541,10001022,,800,Seattle Open Door Church,Open Door Church,625 SW 149TH ST,98166
-122.339311420762,47.520368662131,2542,10001027,,800,Seattle Gospel Hall,Gospel Hall,9215 3RD AVE SW,98106
-122.211982072599,47.4327352249347,2543,10001029,,800,Gurudwara Singh Sabha ,Gurudwara Singh Sabha ,5200 TALBOT RD S,98055
-122.348667695811,47.2831106087363,2544,10001046,,800,Christ the King Bible Fellowship,Christ the King Bible Fellowship,35448 11TH AVE SW,98023
-122.388501682331,47.568062326792,2545,10001047,,800,The Church of Jesus Christ LDS,The Church of Jesus Christ LDS,4001 44TH AVE SW,98116
-122.206852161051,47.7180605416611,2546,10001048,,800,King's Cross Church,King's Cross Church,10041 NE 132ND ST,98034
-122.332502493629,47.4532520646234,2547,10001055,,800,Jehovah's Witness Kingdom Hall,Jehovah's Witness Kingdom Hall,16715 AMBAUM BLVD S,98148
-122.064957247543,47.3587219098095,2548,10001057,,800,Cornerstone United Methodist Church,Cornerstone United Methodist Church,20730 SE 272ND ST,98042
-122.065504197137,47.3637566406186,2549,10001058,,800,Camp McCullough,Camp McCullough,20665 SE 264TH ST,98042
-122.207300298661,47.2853641655245,2550,10001061,,800,Auburn Bible Chapel,Bible Chapel,2606 R ST SE,98002
-122.334164192692,47.2784619313511,2551,10001062,,800,Family of God Lutheran Church,Family of God Lutheran Church,36016 1ST AVE S,98003
-122.314091065167,47.2796045331698,2552,10001063,,800,Federal Way Bethel Baptist Church,Bethel Baptist Church,35905 16TH AVE S,98003
-122.384852906106,47.5117790072563,2553,10001068,,800,Arbor Heights Community Church,Community Church,4113 SW 102ND ST,98146
-122.324233806755,47.7406462188474,2554,10001071,,800,Shoreline Full Gospel Fellowship,Full Gospel Fellowship,15415 5TH AVE NE,98155
-122.328290714402,47.7360961179961,2555,10001073,,800,Shoreline Unitarian Universalist Church,Unitarian Universalist Church,14724 1ST AVE NE,98155
-122.327892041268,47.736846604302,2556,10001074,,800,Shoreline Church of Christ,Church of Christ,14800 1ST AVE NE,98155
-122.307871240395,47.7190322093256,2557,10001082,,800,Journey Christian Church,Journey Christian Church,1933 NE 125TH ST,98125
-122.057175132872,47.5405176554166,2558,10001083,,800,Jehovah's Witness Kingdom Hall,Jehovah's Witness Kingdom Hall,990 12TH AVE NW,98027
-122.202950575384,47.6726416654687,2559,10001102,,800,Life Community Church,Life Community Church,232 5TH AVE S,98033
-122.353153841572,47.4680486708773,2560,10001104,,800,Lake Burien Presbyterian Church,Presbyterian Church,15025 14TH AVE SW,98166
-122.305434850752,47.6023459080131,2561,10001107,,800,Seattle Young People's Project,Young People's Project,123 21ST AVE,98122
-122.235187715909,47.3783448366571,2562,10001112,,800,Kent First Korean Church,First Korean Church,300 W SAAR ST,98032
-122.234403014145,47.3789107720749,2563,10001114,,800,Kent Lutheran Church,Lutheran Church,336 2ND AVE S,98032
-122.116668903403,47.4646841199133,2564,6002760,0000000,600,Cavanaugh Pond Natural Area,Cavanaugh Pond Natural Area,18015 SE Renton Maple Vlalley Hwy,98058
-122.332101750776,47.6642381377748,2565,849,0000000,600,Meridian Playground,Meridian Playground,N 50th St & Meridian Ave N,98103
-122.160769925063,47.5790037224337,2566,1617,101588,330,Kaiser Permanente - Factoria,Kaiser Permanente - Factoria,13451 SE 36th St,98006
-122.124916049014,47.5509667097438,2567,6002998,0000000,600,Lewis Creek Park,Lewis Creek Park,7031 148 Ave NE,00000
-122.324425801771,47.6257356949677,2568,6007153,0000000,600,Belmont Place,Belmont Place,Belmont Pl E and Belmont Ave E,98102
-122.11641981787,47.4428483915469,2569,738,0000000,600,Petrovitsky Park,Petrovitsky Park,Petrovitsky Rd,98058
-122.333795679365,47.5997885764612,2570,1606,832214,60,Globe Office Center,Globe Office Center,308 1st Ave S,98104
-122.336996340645,47.6066858481577,2571,1604,832878,60,Galland & Seneca Bldg,Galland & Seneca Bldg,1217 2nd Ave,98101
-122.302400796009,47.5877696779241,2572,6006943,932128,600,Colman Playground,Colman Playground,1740 23rd Ave S,98144
-122.105949853536,47.6245679145018,2573,232,0000000,600,Tam O Shanter Park,Tam O'Shanter Park,173rd Ave NE,98008
-122.369684315135,47.6672925095424,2574,899,0000000,600,Gilman Playground,Gilman Playground,NW 54th St & 11th Ave NW,00000
-122.347683274134,47.6589764041631,2575,1861,317422,360,Thunderbird Motel,Thunderbird M,4251 Aurora Ave N,98103
-122.173797016933,47.3035579882258,2576,48,0000000,600,Hatchery Natural Area,Hatchery Park,Auburn-Black Diamond Rd,98092
-122.353910048266,47.6181368369977,2577,1589,445267,60,Felix Bldg,Felix Bldg,3010 1st Ave,98121
-122.271533679479,47.924820784178,2578,2115,0000000,420,Boeing Everett,Boeing Everett,SR 526 & Airport Rd,98204
-122.331454905425,47.6655309553078,2579,10001116,,800,Keystone Congregational Church,Keystone Congregational Church,5019 KEYSTONE PL N,98103
-122.249558548586,47.2785527431758,2580,10001117,,800,Algona Pacific Church of God,Church of God,401 WARDE ST,98001
-122.313083378207,47.6209701009962,2581,10001125,,800,Aquarian Foundation,Aquarian Foundation,315 15TH AVE E,98112
-122.304673257422,47.6626048639522,2582,10001161,,800,Islamic House at the UW,Islamic House,4625 22ND AVE NE,98105
-122.303721999476,47.774017915613,2583,10001162,,800,Islamic Community of Bosniaks,Islamic Community of Bosniaks,20001 25TH AVE NE,98155
-122.289912440276,47.3581494779015,2584,10001163,,800,Islamic Center of Federal Way,Islamic Center ,3304 S 272ND ST,98032
-122.15117564145,47.6291560170639,2585,10001164,,800,Islamic Center of Eastside (Bellevue Mosque),Islamic Center,14230 NE 21ST ST,98007
-122.332853486757,47.6089242573176,2586,10001165,,800,Downtown Muslim Assoc of Seattle,Downtown Muslim Assoc of Seattle,1217 6TH AVE,98101
-122.169114029549,47.4887972739576,2587,10001444,1013198,695,Los Jalapenos,Los Jalapenos,3700 NE 4TH ST,98056
-122.346992679654,47.7255808163701,2588,10001487,247731,695,Amazon Fresh,Amazon Fresh,13201 AURORA AVE N,98133
-122.335789863341,47.57998662013,2589,10001488,932918,695,Amazon Fresh,Amazon Fresh,76 S LANDER ST,98134
-122.31145850032,47.3134937807826,2590,10001489,709200,695,Amazon Fresh,Amazon Fresh,1701 S COMMONS,98003
-122.324372945416,47.6098452232605,2591,10001490,1255879,695,Amazon Go,Amazon Go,1122 MADISON ST,98104
-122.335192303764,47.6212012773289,2592,10001492,1178417,695,Amazon Go,Amazon Go,300 BOREN AVE N,98109
-122.333601672423,47.6166579997047,2593,10001493,928423,695,Amazon Go,Amazon Go,1906 TERRY AVE,98101
-122.205476247603,47.369326804337,2594,10001494,985531,695,Apna Bazar,Apna Bazar,10120 SE 260TH ST,98030
-122.381156164574,47.6555425072703,2595,10001495,415489,695,Wild Salmon Seafood Market,Wild Salmon Seafood,1900 W NICKERSON ST,98119
-122.259911542771,47.4484427222756,2596,10001496,1283874,695,Lam's Seafood Asian Market,Lam's Seafood Asian Market,243 MINKLER BLVD,98188
-122.302435440272,47.5989683558754,2597,10001497,908298,695,Seattle Fish Guys,Seattle Fish Guys,411 23RD AVE S,98144
-122.340786090422,47.6086401628901,2598,10001498,933221,695,Pure Food Fish Market,Pure Food Fish Market,1511 PIKE PL,98101
-122.301236879582,47.5819579636582,2599,10001499,464758,695,Mutual Fish Co.,Mutual Fish Co.,2335 RAINIER AVE S,98144
-122.355307784892,47.5188840801208,2600,10001500,781271,695,West Seattle Halal Market,West Seattle Halal Market,9405 16TH AVE SW,98106
-121.913804111347,47.6489560043683,2601,857,156,180,Carnation City Hall,Carnation CH,4621 Tolt Ave,98014
-122.246318894178,47.4562367949413,2602,1320,0000000,600,Christensen Greenbelt Park,Christensen Greenbelt Park,70th Ave S & Strander Blvd,98138
-122.257502800516,47.3045816275338,2603,6002436,0000000,600,Centennial Viewpoint Park,Centennial Viewpoint Park,402 Mountain View Drive,98001
-122.239864361122,47.4700461070582,2604,6004829,739690,600,Waterworks Gardens,Waterworks Gardens,1200 Monster Rd SW,98055
-122.303754981232,47.5948556634671,2605,6002520,0000000,600,Judkins Park and Playfield,Judkins Park and Playfield,E Madison St and E Galer St,00000
-121.913216964373,47.615552947225,2606,904014,0000000,904,Full Circle Farm,Full Circle Farm,31904 NE 8th St,98014
-122.353645957772,47.6648004769479,2607,6600706,310251,664,Northwest Montessori - Woodland Park,Northwest Montessori,4910 Phinney Ave N,98103
-122.259380718216,47.3141458886286,2608,30016,809243,30,J. J. H. Heliport ,J J H ,Hi Crest Dr W,98001
-122.303925353116,47.5368007052944,2609,30028,764142,30,King County International Airport/Boeing Field,Boeing Field,7277 Perimeter Rd S,98108
-122.303700501606,47.650063066494,2610,2457,14095,510,University of Washington Link Light Rail Station,University of Washington LLR Station,3750 Montlake Blvd NE,98195
-122.152302857805,47.608460571195,2611,207,80,662,Sammamish High School,Sammamish,100 140th Ave SE,98005
-122.359434620227,47.7456921531478,2612,1291,16148,660,Highland Terrace Elementary School,Highland Terrace,100 N 160th St,98133
-122.336288239665,47.6181561632553,2613,2194,441546,663,Cornish College of the Arts,Cornish College,1000 Lenora St,98121
-122.152627709576,47.4464882917534,2614,2355,753598,530,Bartell Drugs-Fairwood,Bartell Drugs-Fairwood,17254 140th Ave SE,98058
-122.330688987904,47.6070168274252,2615,1857,0000000,360,Madison Renaissance Hotel,Madison Renaissance Hotel,6th Ave & Madison St,98104
-122.343089511248,47.6074406090472,2616,1716,0000000,480,Museum of Sea & Ships,Museum of Sea & Ships,Pier 59 Alaskan Way & Pike St,98101
-122.036029332942,47.6015103216632,2617,2178,122236,180,Sammamish City Hall,Sammamish City Hall,486 228th Ave NE,98133
-122.190969751482,47.6175109811851,2618,148,0000000,360,Doubletree Inn-Bellevue Center,Doubletree Inn - Bellevue Center,17221 112nd Ave NE,98015
-122.238342235618,47.3811722920535,2619,415,617133,150,Kent Chamber of Commerce,Kent CC,524 W Meeker St,98032
-122.281888946071,47.5733294293072,2620,6007199,0000000,600,Landing Parkway,Landing Parkway,S Horton St & Sierra Dr S to Lake Washington Blvd.,98144
-122.286879199459,47.559947150289,2621,1022,471122,390,Columbia Library,Columbia Lib,4721 Rainier Ave S,98118
-122.29540982033,47.4479336038514,2622,1662,397756,360,Jet Motel-Airport,Jet Motel - Airport,17300 Pacific Hwy S,98188
-122.131116178652,47.6790696024408,2623,631,536613,180,Redmond City Hall,Redmond CH,15670 NE 85th St,98052
-122.335638636063,47.6137400517463,2624,1867,875467,60,Tower Bldg,Tower Bldg,1809 7th Ave,98101
-122.387840077497,47.6352453355906,2625,6007140,0000000,600,Magnolia Greenbelt,Magnolia Greenbelt,Dartmouth Ave W and W Howe St,98199
-122.344780555061,47.7628998931531,2626,2334,0000000,530,Bartell Drugs-Gateway Plaza,Bartell Drugs-Gateway Plaza,18420 Aurora Ave N,98133
-122.006658183692,47.4151980862754,2627,1976,0000000,120,Hobart Cemetary,Hobart Cemetary,SE  208th St & 252nd Ave SE,00000
-122.192307470755,47.6722302066274,2628,458,0000000,600,Everest Park,Everest Park,500 8th St S,98033
-122.129685715703,47.6799293630218,2629,6002713,0000000,600,Redmond Muncipal Campus,Redmond Muncipal Campus,212th Ave SE and SE 13th Pl,00000
-122.124944986211,47.6770508996066,2630,6002654,0000000,600,83rd St. Open Space,83rd St. Open Space,212th Ave SE and SE 13th Pl,00000
-122.334799277614,47.6076455072995,2631,1878,834122,60,Unigard Financial Center,Unigard Financial Center,4th Ave & University St,98101
-122.195143169335,47.3058567137226,2632,6002397,0000000,600,State Park - Auburn Narrows,State Park - Auburn Narrows,212th Ave SE and SE 13th Pl,00000
-122.200778785694,47.3147751051826,2633,6002396,0000000,600,Lea Hill Tennis Courts,Lea Hill Tennis Courts,212th Ave SE and SE 13th Pl,00000
-122.191637890027,47.297216652227,2634,1981,0000000,120,Muckleshoot Indian Cemetery,Muckleshoot Indian Cemetery,Scenic Dr & Dogwood St SE,98092
-122.335726082471,47.4418026727408,2635,2238,592768,530,Manhattan QFC,Manhattan QFC,17847 1st Ave S,98148
-122.293067154238,47.627045164926,2636,2139,0000000,600,Japanese Teahouse,Japanese Teahouse,Lake Washington Blvd E & E Madison St,00000
-122.20273805157,47.4934835086834,2637,1514,737567,420,Boeing Renton,Boeing Renton,635 Park Ave N,98057
-122.178075157075,47.7391472467364,2638,248,0000000,600,East Norway Hill Park,East Norway Hill Park,119th Ave NE & NE 154th St,00000
-122.339105417785,47.6078281433675,2639,1851,0000000,60,South Arcade 98 Union Bldg,South Arcade 98 Union Bldg,1st Ave & Union St,00000
-122.327447675054,47.4637802432918,2640,1214,0000000,600,Moshier Memorial Park,Moshier Park,S 156th Way & 4th Ave S,00000
-122.163866837427,47.7502185172423,2641,6002725,0000000,600,Woodin Creek Park,Woodin Creek Park,13301 NE 171st Street,98072
-122.163667325715,47.3876128450749,2642,2234,876212,530,Meridian QFC,Meridian QFC,13304 SE 240th St,98042
-122.046942881296,47.3753875008129,2643,525,857514,300,Lake Wilderness Golf Course,Lake Wilderness GC,25400 Witte Rd SE,98038
-121.99067504695,47.202408149165,2644,293,393867,150,Enumclaw Chamber of Commerce,Enumclaw CC,1421 Cole St,98022
-122.106604505179,47.5506146797248,2645,6005027,0000000,600,Lakemont - Deer Run Park and Open Space,Lakemont - Deer Run Park and Open Space,18501 SE Newport Way,00000
-122.318255254606,47.6582515799073,2646,2679,14062,330,UW Medical Center Roosevelt,UW Medical Center Roosevelt,4225 Roosevelt Way NE,98105
-122.282444350399,47.4346963502126,2647,2705,1002788,330,HealthPoint SeaTac,HealthPoint SeaTac,4040 S 188th St,98188
-122.380189137643,47.66817144808,2648,2654,320400,330,Polyclinic-Ballard,Polyclinic-Ballard,1801 NW Market St,98107
-122.292546038255,47.729162728058,2649,10001531,246875,695,Goodies Mediterranean Market,Goodies Mediterranean Market,13721 LAKE CITY WAY NE,98125
-122.121427708495,47.6624474246973,2650,2400012,0000000,240,Jerry Baker Memorial Velodrome,Jerry Baker Memorial Velodrome,6046 W Lake Sammamish Pkwy NE,00000
-122.344116267775,47.5133101104196,2651,1206,781976,660,White Center Heights Elementary School,White Center Heights,10015 6th Ave SW,98146
-122.023648031825,47.3637152124842,2652,10001532,1014629,695,Grocery Outlet,Grocery Outlet,26525 MAPLE VALLEY BLACK DIAMOND RD SE,98038
-122.320650979755,47.6192200160242,2653,10001533,1316103,695,M2M Mart,M2M Mart,118 BROADWAY E,98102
-122.132885487623,47.6221225386793,2654,10001534,101283,695,International Food Bazaar,International Food Bazaar,1313 156TH AVE NE,98007
-122.12053585234,47.6745017518533,2655,10001535,360215,695,Shalimar Grocery,Shalimar Grocery,16425 NE 80TH ST,98052
-122.099446843395,47.6714686210035,2656,10001536,364391,695,Swagath Indian Grocery,Swagath Indian Grocery,18001 NE 76TH ST,98052
-122.341575349203,47.6125583870794,2657,10001537,1078024,695,Bite Square,Bite Square,2013 3RD AVE,98121
-122.188387625503,47.7117273668946,2658,10001538,45038,695,Saagar International Food & Produce,Saagar International,12445 116TH AVE NE,98034
-122.046259141466,47.5442363600532,2659,10001539,571707,695,Krishna Supermarket,Krishna Supermarket,660 NW GILMAN BLVD,98027
-122.309661152084,47.5947282204448,2660,10001540,950246,695,Spice SPC Indian Grocery,Spice SPC Indian Grocery,849 HIAWATHA PL S,98144
-122.31336670444,47.6686538334522,2661,10001541,334738,695,R&M Grocery,R&M Grocery,5501 UNIVERSITY WAY NE,98105
-122.146785540258,47.6285460479301,2662,10001542,143886,695,Swagath Indian Grocery,Swagath Indian Grocery,14504 NE 20TH ST,98007
-122.342741125512,47.6101839764236,2663,10001543,875028,695,The Souk,The Souk,1916 PIKE PL,98101
-122.312867257542,47.7595383894499,2664,10001544,20399,695,Indian Sweets & Spices,Indian Sweets & Spices,18002 15TH AVE NE,98155
-122.221030501559,47.4993999906094,2665,10001545,518269,695,Feleg Food Mart,Feleg Food Mart,11463 RAINIER AVE S,98178
-122.31057305342,47.7762803858682,2666,10001546,732039,695,Thriftway,Thriftway,20150 BALLINGER WAY NE,98155
-122.285818015492,47.4701252094323,2667,10001547,1013000,695,Javi's Mexi-Market,Javi's Mexi-Market,14820 TUKWILA INTERNATIONAL BLVD,98168
